sentence	label	sentence-id
Heterologous expression of @PROTEIN$ in HEK293 cells (HEK/rCtr1 cells) increased the uptake and cytotoxicity of copper, oxaliplatin, cisplatin and carboplatin, in comparison to isogenic vector-transfected control cells.	1	23123662-3
Heterologous expression of rCtr1 in HEK293 cells (HEK/@PROTEIN$ cells) increased the uptake and cytotoxicity of copper, oxaliplatin, cisplatin and carboplatin, in comparison to isogenic vector-transfected control cells.	1	23123662-3
Heterologous expression of @PROTEIN$ in HEK293 cells (HEK/rCtr1 cells) increased the uptake and cytotoxicity of copper, oxaliplatin, cisplatin and carboplatin, in comparison to isogenic vector-transfected control cells.X	1	23123662-3
Heterologous expression of rCtr1 in HEK293 cells (HEK/@PROTEIN$ cells) increased the uptake and cytotoxicity of copper, oxaliplatin, cisplatin and carboplatin, in comparison to isogenic vector-transfected control cells.X	1	23123662-3
Heterologous expression of @PROTEIN$ in HEK293 cells (HEK/rCtr1 cells) increased the uptake and cytotoxicity of copper, oxaliplatin, cisplatin and carboplatin, in comparison to isogenic vector-transfected control cells.	1	23123662-3
Heterologous expression of rCtr1 in HEK293 cells (HEK/@PROTEIN$ cells) increased the uptake and cytotoxicity of copper, oxaliplatin, cisplatin and carboplatin, in comparison to isogenic vector-transfected control cells.	1	23123662-3
Cultured rat DRG neurons endogenously expressed @PROTEIN$ protein on their neuronal cell body plasma membranes and cytoplasm, and displayed substantial capacity for taking up copper, but were resistant to copper toxicity.X	1	23123662-4
The uptake of @COMPOUND$ by both cultured rat DRG neurons and HEK/@PROTEIN$ cells was saturable and inhibited by cold temperature, silver and zinc, consistent with it being mediated by rCtr1.X	1	23123662-5
Contributions of @PROTEIN$ to the uptake and toxicity of @COMPOUND$ and platinum anticancer drugs in dorsal root ganglion neurons.	1	23123662-0
Contributions of @PROTEIN$ to the uptake and toxicity of copper and @COMPOUND$ anticancer drugs in dorsal root ganglion neurons.	1	23123662-0
In conclusion, @PROTEIN$ can transport copper and platinum drugs, and sensitizes cells to their cytotoxicities.X	1	23123662-8
In addition, @COMPOUND$ attenuated p21 protein stability via the proteasomal proteolytic pathway, as well as inducing @PROTEIN$ nuclear accumulation.X	1	23128353-7
Altogether, our results suggest that a high dose of @COMPOUND$ may inhibit cell proliferation through apoptosis and disturb cell cycle progression with a halt at G(0)/G(1) phase, and that this occurs, at least in part, by a reduction in Rb phosphorylation together with modulation of p21, p53 and HO-1 expression, and nuclear @PROTEIN$ accumulation.	1	23128353-8
@COMPOUND$ at 50 mM was demonstrated to elevate both the mRNA and protein expression of @PROTEIN$ and heme oxygenase-1 (HO-1), but also caused a reduction in p21 protein expression.X	1	23128353-6
@COMPOUND$ at 50 mM was demonstrated to elevate both the mRNA and protein expression of p53 and @PROTEIN$ (HO-1), but also caused a reduction in p21 protein expression.X	1	23128353-6
In addition, @COMPOUND$ attenuated @PROTEIN$ protein stability via the proteasomal proteolytic pathway, as well as inducing p21 nuclear accumulation.X	1	23128353-7
@COMPOUND$ at 50 mM was demonstrated to elevate both the mRNA and protein expression of p53 and heme oxygenase-1 (HO-1), but also caused a reduction in @PROTEIN$ protein expression.X	1	23128353-6
Altogether, our results suggest that a high dose of @COMPOUND$ may inhibit cell proliferation through apoptosis and disturb cell cycle progression with a halt at G(0)/G(1) phase, and that this occurs, at least in part, by a reduction in @PROTEIN$ phosphorylation together with modulation of p21, p53 and HO-1 expression, and nuclear p21 accumulation.	1	23128353-8
Examination of phosphorylation in @PROTEIN$, we found an inhibitory effect by glucosamine at 20 and 50 mM.	1	23128353-5
Structure-activity relationship analysis of highly potent subtype-selective ligands (MT(2) EC(50) 10-90 pM) revealed that a @COMPOUND$ substituent incorporated at C6 position of the 3-methoxyphenyl ring dramatically enhanced the MT(2) potency and at the same time decreased @PROTEIN$ potency.X	0	23131177-5
Structure-activity relationship analysis of highly potent subtype-selective ligands (MT(2) EC(50) 10-90 pM) revealed that a benzyloxyl substituent incorporated at C6 position of the @COMPOUND$ ring dramatically enhanced the MT(2) potency and at the same time decreased @PROTEIN$ potency.X	0	23131177-5
Characterization of substituted @COMPOUND$ as highly selective agonists at the @PROTEIN$.	1	23131177-0
We show that the expression of PIM-1 is induced in response to @COMPOUND$ in MCF-7 cells and that the induction is mediated by @PROTEIN$-regulated enhancers located distally upstream from the gene.X	1	23142699-2
We show that the expression of @PROTEIN$ is induced in response to estradiol in MCF-7 cells and that the induction is mediated by ERα-regulated enhancers located distally upstream from the gene.X	1	23142699-2
In contrast, @COMPOUND$ was only metabolized via CYP3A4, with no significant turnover by @PROTEIN$ or CYP3A7.X	0	23143891-9
In contrast, @COMPOUND$ was only metabolized via CYP3A4, with no significant turnover by CYP3A5 or @PROTEIN$.X	0	23143891-9
In this work, the metabolism of four frequently prescribed inhaled GCs, @COMPOUND$, flunisolide, budesonide, and fluticasone propionate, by the @PROTEIN$ family of enzymes was studied to identify differences in their rates of clearance and to identify their metabolites.X	1	23143891-5
In this work, the metabolism of four frequently prescribed inhaled GCs, triamcinolone acetonide, @COMPOUND$, budesonide, and fluticasone propionate, by the @PROTEIN$ family of enzymes was studied to identify differences in their rates of clearance and to identify their metabolites.X	1	23143891-5
In this work, the metabolism of four frequently prescribed inhaled GCs, triamcinolone acetonide, flunisolide, @COMPOUND$, and fluticasone propionate, by the @PROTEIN$ family of enzymes was studied to identify differences in their rates of clearance and to identify their metabolites.X	1	23143891-5
In this work, the metabolism of four frequently prescribed inhaled GCs, triamcinolone acetonide, flunisolide, budesonide, and @COMPOUND$, by the @PROTEIN$ family of enzymes was studied to identify differences in their rates of clearance and to identify their metabolites.X	1	23143891-5
@PROTEIN$, which is particularly relevant to GC metabolism in the lungs, was also shown to efficiently metabolize triamcinolone acetonide, budesonide, and fluticasone	1	23143891-8
@PROTEIN$, which is particularly relevant to GC metabolism in the lungs, was also shown to efficiently metabolize triamcinolone acetonide, budesonide, and fluticasone propionate.X	1	23143891-8
@PROTEIN$, which is particularly relevant to GC metabolism in the lungs, was also shown to efficiently metabolize triamcinolone acetonide, budesonide, and fluticasone 	1	23143891-8
In contrast, @COMPOUND$ was only metabolized via @PROTEIN$, with no significant turnover by CYP3A5 or CYP3A7.X	1	23143891-9
Distinct roles of @COMPOUND$ in modulating spatial memory consolidation, retrieval, reconsolidation and the accompanying changes of @PROTEIN$ and CREB activation in hippocampus and prefrontal cortex.	1	23159329-0
Distinct roles of @COMPOUND$ in modulating spatial memory consolidation, retrieval, reconsolidation and the accompanying changes of ERK and @PROTEIN$ activation in hippocampus and prefrontal cortex.	1	23159329-0
In contrast, activation of both @PROTEIN$ and CREB in the PFC was found following memory retrieval but not other processes in METH-treated mouse groups.X	1	23159329-9
In contrast, activation of both ERK and @PROTEIN$ in the PFC was found following memory retrieval but not other processes in METH-treated mouse groups.X	1	23159329-9
Moreover, activation of the @PROTEIN$ and CREB signaling pathway in the hippocampus might be involved in METH-induced spatial memory changes.	1	23159329-11
Moreover, activation of the ERK and @PROTEIN$ signaling pathway in the hippocampus might be involved in METH-induced spatial memory changes.	1	23159329-11
A reporter construct driven by 4 kb of the @PROTEIN$ 5'-flanking region, containing six putative pituitary-specific transcription factor-1 (Pit-1) binding sites and two potential glucocorticoid receptor (GR) binding sites, was highly activated in embryonic pituitary cells and up-regulated by corticostero	1	23161868-7
A reporter construct driven by 4 kb of the chicken ras-dva 5'-flanking region, containing six putative @PROTEIN$ and two potential glucocorticoid receptor (GR) binding sites, was highly activated in embryonic pituitary cells and up-regulated by corticostero	1	23161868-7
A reporter construct driven by 4 kb of the chicken ras-dva 5'-flanking region, containing six putative pituitary-specific transcription factor-1 (Pit-1) binding sites and two potential @PROTEIN$, was highly activated in embryonic pituitary cells and up-regulated by corticostero	1	23161868-7
However, mutating putative @PROTEIN$ did not substantially reduce induction of ras-dva promoter activity by corticosterone, suggesting additional DNA elements within the 5'-flanking region are responsible for glucocorticoid regulati	1	23161868-9
However, mutating putative GR binding sites did not substantially reduce induction of @PROTEIN$ activity by corticosterone, suggesting additional DNA elements within the 5'-flanking region are responsible for glucocorticoid regulati	1	23161868-9
To investigate the role of mGluR8 in modulating the synaptic responses of retinal ganglion cells, we used a recently identified positive allosteric modulator of mGluR8, AZ12216052 (AZ) and the @PROTEIN$-specific orthosteric agonist (S)-3,4-dicarboxyph	1	23164615-1
To investigate the role of mGluR8 in modulating the synaptic responses of retinal ganglion cells, we used a recently identified positive allosteric modulator of mGluR8, AZ12216052 (AZ) and the @PROTEIN$-specific orthosteric agonist (S)-3,4-dicarboxyphenylglycine (DCPG).X	1	23164615-1
Here, we compared the effects of a dimeric @PROTEIN$ inhibitor, UCCB01-125, and the NMDAR antagonist, MK-801, on mechanical hypersensitivity in the complete Freund's adjuvant (CFA) model of inflammatory pain.X	1	23178182-5
Here, we compared the effects of a dimeric PSD-95 inhibitor, UCCB01-125, and the @PROTEIN$ antagonist, MK-801, on mechanical hypersensitivity in the complete Freund's adjuvant (CFA) model of inflammatory pain.X	1	23178182-5
UCCB01-125, a dimeric inhibitor of PSD-95, reduces inflammatory pain without disrupting cognitive or motor performance: comparison with the @PROTEIN$ antagonist @COMPOUND$.	1	23178182-0
The treatment also prevented the high @COMPOUND$ diet-induced increase in serum @PROTEIN$, total and isoforms, markers of neurological, cardiac and muscular damage.X	1	23182766-7
GIP potentiates @COMPOUND$-stimulated @PROTEIN$ secretion and induces energy accumulation into adipose tissue, resulting in obesity.X	1	23192339-2
We concluded that in overweight and obese women with PCOS @COMPOUND$ administration, combined with diet and physical exercise, for 24 weeks, resulted in significant weight loss, improvement of hyperandrogenism and insulin sensitivity, and increased serum @PROTEIN$ levels.	1	23194076-7
Diet, physical exercise and @COMPOUND$ administration increase serum @PROTEIN$ (AMH) levels in women with polycystic ovary syndrome (PCOS).	1	23194076-0
Diet, physical exercise and @COMPOUND$ administration increase serum Anti-Müllerian Hormone (@PROTEIN$) levels in women with polycystic ovary syndrome (PCOS).	1	23194076-0
Moreover, @COMPOUND$ decreased expression of @PROTEIN$ and Oat3 in rat kidney.X	1	23201003-7
Moreover, @COMPOUND$ decreased expression of Oat1 and @PROTEIN$ in rat kidney.X	1	23201003-7
The mechanism of interaction between JBP485 and 1,25(OH)(2)D(3) could be explained at least in part by inhibitory effect of @COMPOUND$ on expression of @PROTEIN$ in rat kidney.	1	23201003-9
These results demonstrated for the first time that @COMPOUND$ induces apoptosis in HepG2 cells through inactivating ERK1/2 kinase and activating @PROTEIN$ and p38 kinases, and ROS stimulated by ISO is able to activate the MAPK singaling pathway as the upstream signaling molecules.X	1	23220614-10
These results demonstrated for the first time that @COMPOUND$ induces apoptosis in HepG2 cells through inactivating ERK1/2 kinase and activating JNK and @PROTEIN$ kinases, and ROS stimulated by ISO is able to activate the MAPK singaling pathway as the upstream signaling molecules.X	1	23220614-10
These results demonstrated for the first time that @COMPOUND$ induces apoptosis in HepG2 cells through inactivating ERK1/2 kinase and activating JNK and p38 @PROTEIN$, and ROS stimulated by ISO is able to activate the MAPK singaling pathway as the upstream signaling molecules.X	1	23220614-10
These results demonstrated for the first time that ISO induces apoptosis in HepG2 cells through inactivating ERK1/2 kinase and activating JNK and p38 kinases, and ROS stimulated by @COMPOUND$ is able to activate the @PROTEIN$ singaling pathway as the upstream signaling molecules.X	1	23220614-10
@COMPOUND$ significantly inhibited the levels of ERK1/2 kinase and increased the expression of @PROTEIN$ and p38 kinases.X	1	23220614-5
@COMPOUND$ significantly inhibited the levels of ERK1/2 kinase and increased the expression of JNK and @PROTEIN$ kinases.X	1	23220614-5
@COMPOUND$ significantly inhibited the levels of ERK1/2 kinase and increased the expression of JNK and p38 @PROTEIN$.X	1	23220614-5
Furthermore, @COMPOUND$ (an ERK1/2 inhibitor) significantly enhanced the ISO-induced the @PROTEIN$/Bcl-2 ratio, the release of cytochrome c to the cytosol fraction, and the levels of cleaved caspase-3.X	1	23220614-6
Furthermore, @COMPOUND$ (an ERK1/2 inhibitor) significantly enhanced the ISO-induced the Bax/@PROTEIN$ ratio, the release of cytochrome c to the cytosol fraction, and the levels of cleaved caspase-3.X	1	23220614-6
Furthermore, U0126 (an ERK1/2 inhibitor) significantly enhanced the @COMPOUND$-induced the @PROTEIN$/Bcl-2 ratio, the release of cytochrome c to the cytosol fraction, and the levels of cleaved caspase-3.X	1	23220614-6
Furthermore, U0126 (an ERK1/2 inhibitor) significantly enhanced the @COMPOUND$-induced the Bax/@PROTEIN$ ratio, the release of cytochrome c to the cytosol fraction, and the levels of cleaved caspase-3.X	1	23220614-6
While SP600125 (a @PROTEIN$ inhibitor) and SB203580 (a p38 inhibitor) markedly prevented the expression of these proteins induced by ISO.X	1	23220614-7
